18:53:01.226 + 427.396s  CALLBACK progress: ticker=WINFUT progresso=99
18:53:01.788 + 427.958s  CALLBACK progress: ticker=WINFUT progresso=99
18:53:02.330 + 428.500s  CALLBACK progress: ticker=WINFUT progresso=99
18:53:02.876 + 429.046s  CALLBACK progress: ticker=WINFUT progresso=99
18:53:03.393 + 429.563s  CALLBACK progress: ticker=WINFUT progresso=99
18:53:03.944 + 430.114s  CALLBACK progress: ticker=WINFUT progresso=99
18:53:04.509 + 430.679s  CALLBACK progress: ticker=WINFUT progresso=99
18:53:05.048 + 431.219s  CALLBACK progress: ticker=WINFUT progresso=99
18:53:05.556 + 431.726s  CALLBACK progress: ticker=WINFUT progresso=99
18:53:06.131 + 432.301s  CALLBACK progress: ticker=WINFUT progresso=99
18:53:06.631 + 432.801s  CALLBACK progress: ticker=WINFUT progresso=99
18:53:07.268 + 433.439s  CALLBACK progress: ticker=WINFUT progresso=99
18:53:07.826 + 433.996s  CALLBACK progress: ticker=WINFUT progresso=99
18:53:08.474 + 434.644s  CALLBACK progress: ticker=WINFUT progresso=99
18:53:09.071 + 435.242s  CALLBACK progress: ticker=WINFUT progresso=99
18:53:10.064 + 436.234s  CALLBACK progress: ticker=WINFUT progresso=99
18:53:10.685 + 436.855s  CALLBACK progress: ticker=WINFUT progresso=99
18:53:11.340 + 437.510s  CALLBACK progress: ticker=WINFUT progresso=99
18:53:11.964 + 438.134s  CALLBACK progress: ticker=WINFUT progresso=99
18:53:12.518 + 438.688s  CALLBACK progress: ticker=WINFUT progresso=99
18:53:12.708 + 438.878s  CALLBACK progress: ticker=WINFUT progresso=99
18:53:55.395 + 481.565s  CALLBACK progress: ticker=WINFUT progresso=100
18:54:05.612 + 491.782s  RESULTADO 27/08/2026: negocios=4942038 terminou_por=ok
18:54:23.084 + 509.254s  salvo: data\raw\trade\dt=2026-08-27\sym=WINFUT\part-0000.parquet (4942038 negocios)
18:54:23.521 + 509.692s  dia 27/08/2026 -> data\raw\trade\dt=2026-08-27\sym=WINFUT\part-0000.parquet
18:54:23.522 + 509.692s  --- GetHistoryTrades('WINFUT', 'F', '28/08/2026 09:00:00', '28/08/2026 18:35:00') ---
18:54:23.854 + 510.024s  GetHistoryTrades retornou 0 = NL_OK em 0.4 ms
18:54:23.854 + 510.024s  CALLBACK progress: ticker=WINFUT progresso=0
18:54:23.910 + 510.080s  CALLBACK progress: ticker=WINFUT progresso=90
18:54:24.166 + 510.336s  CALLBACK progress: ticker=WINFUT progresso=91
18:54:24.437 + 510.607s  CALLBACK progress: ticker=WINFUT progresso=92
18:54:24.519 + 510.689s  CALLBACK progress: ticker=WINFUT progresso=93
18:54:24.593 + 510.763s  CALLBACK progress: ticker=WINFUT progresso=94
18:54:24.665 + 510.835s  CALLBACK progress: ticker=WINFUT progresso=95
18:54:24.755 + 510.925s  CALLBACK progress: ticker=WINFUT progresso=96
18:54:24.819 + 510.989s  CALLBACK progress: ticker=WINFUT progresso=97
18:54:24.836 + 511.006s  CALLBACK progress: ticker=WINFUT progresso=98
18:54:24.839 + 511.009s  CALLBACK progress: ticker=WINFUT progresso=99
18:54:24.843 + 511.013s  CALLBACK progress: ticker=WINFUT progresso=99
18:54:25.400 + 511.570s  CALLBACK progress: ticker=WINFUT progresso=99
18:54:26.000 + 512.170s  CALLBACK progress: ticker=WINFUT progresso=99
18:54:26.731 + 512.901s  CALLBACK progress: ticker=WINFUT progresso=99
18:54:27.365 + 513.536s  CALLBACK progress: ticker=WINFUT progresso=99
18:54:27.935 + 514.106s  CALLBACK progress: ticker=WINFUT progresso=99
18:54:28.619 + 514.789s  CALLBACK progress: ticker=WINFUT progresso=99
18:54:29.007 + 515.178s  CALLBACK progress: ticker=WINFUT progresso=99
18:54:29.529 + 515.700s  CALLBACK progress: ticker=WINFUT progresso=99
18:54:30.039 + 516.209s  CALLBACK progress: ticker=WINFUT progresso=99
18:54:30.540 + 516.711s  CALLBACK progress: ticker=WINFUT progresso=99
18:54:30.999 + 517.170s  CALLBACK progress: ticker=WINFUT progresso=99
18:54:31.468 + 517.639s  CALLBACK progress: ticker=WINFUT progresso=99
18:54:31.892 + 518.062s  CALLBACK progress: ticker=WINFUT progresso=99
18:54:32.309 + 518.480s  CALLBACK progress: ticker=WINFUT progresso=99
18:54:32.770 + 518.940s  CALLBACK progress: ticker=WINFUT progresso=99
18:54:33.167 + 519.337s  CALLBACK progress: ticker=WINFUT progresso=99
18:54:33.612 + 519.782s  CALLBACK progress: ticker=WINFUT progresso=99
18:54:34.056 + 520.226s  CALLBACK progress: ticker=WINFUT progresso=99
18:54:34.517 + 520.687s  CALLBACK progress: ticker=WINFUT progresso=99
18:54:34.954 + 521.125s  CALLBACK progress: ticker=WINFUT progresso=99
18:54:35.391 + 521.562s  CALLBACK progress: ticker=WINFUT progresso=99
18:54:35.801 + 521.971s  CALLBACK progress: ticker=WINFUT progresso=99
18:54:36.216 + 522.387s  CALLBACK progress: ticker=WINFUT progresso=99
18:54:36.657 + 522.827s  CALLBACK progress: ticker=WINFUT progresso=99
18:54:37.042 + 523.213s  CALLBACK progress: ticker=WINFUT progresso=99
18:54:37.440 + 523.610s  CALLBACK progress: ticker=WINFUT progresso=99
18:54:37.852 + 524.022s  CALLBACK progress: ticker=WINFUT progresso=99
18:54:38.267 + 524.437s  CALLBACK progress: ticker=WINFUT progresso=99
18:54:38.690 + 524.860s  CALLBACK progress: ticker=WINFUT progresso=99
18:54:39.079 + 525.250s  CALLBACK progress: ticker=WINFUT progresso=99
18:54:39.725 + 525.895s  CALLBACK progress: ticker=WINFUT progresso=99
18:54:40.130 + 526.300s  CALLBACK progress: ticker=WINFUT progresso=99
18:54:40.695 + 526.865s  CALLBACK progress: ticker=WINFUT progresso=99
18:54:41.099 + 527.269s  CALLBACK progress: ticker=WINFUT progresso=99
18:54:41.541 + 527.711s  CALLBACK progress: ticker=WINFUT progresso=99
18:54:41.951 + 528.122s  CALLBACK progress: ticker=WINFUT progresso=99
18:54:42.358 + 528.528s  CALLBACK progress: ticker=WINFUT progresso=99
18:54:42.773 + 528.944s  CALLBACK progress: ticker=WINFUT progresso=99
18:54:43.155 + 529.325s  CALLBACK progress: ticker=WINFUT progresso=99
18:54:43.550 + 529.720s  CALLBACK progress: ticker=WINFUT progresso=99
18:54:43.950 + 530.120s  CALLBACK progress: ticker=WINFUT progresso=99
18:54:44.336 + 530.506s  CALLBACK progress: ticker=WINFUT progresso=99
18:54:44.749 + 530.919s  CALLBACK progress: ticker=WINFUT progresso=99
18:54:45.171 + 531.341s  CALLBACK progress: ticker=WINFUT progresso=99
18:54:45.593 + 531.763s  CALLBACK progress: ticker=WINFUT progresso=99
18:54:45.690 + 531.860s  CALLBACK progress: ticker=WINFUT progresso=99
18:55:25.587 + 571.757s  CALLBACK progress: ticker=WINFUT progresso=100
18:55:35.808 + 581.978s  RESULTADO 28/08/2026: negocios=4725036 terminou_por=ok
18:55:52.120 + 598.290s  salvo: data\raw\trade\dt=2026-08-28\sym=WINFUT\part-0000.parquet (4725036 negocios)
18:55:52.500 + 598.670s  dia 28/08/2026 -> data\raw\trade\dt=2026-08-28\sym=WINFUT\part-0000.parquet
18:55:52.500 + 598.670s  --- GetHistoryTrades('WINFUT', 'F', '31/08/2026 09:00:00', '31/08/2026 18:35:00') ---
18:55:52.829 + 598.999s  GetHistoryTrades retornou 0 = NL_OK em 0.4 ms
18:55:52.830 + 599.000s  CALLBACK progress: ticker=WINFUT progresso=0
18:55:52.910 + 599.080s  CALLBACK progress: ticker=WINFUT progresso=89
18:55:52.932 + 599.102s  CALLBACK progress: ticker=WINFUT progresso=90
18:55:52.993 + 599.163s  CALLBACK progress: ticker=WINFUT progresso=91
18:55:53.032 + 599.203s  CALLBACK progress: ticker=WINFUT progresso=92
18:55:53.065 + 599.235s  CALLBACK progress: ticker=WINFUT progresso=93
18:55:53.101 + 599.271s  CALLBACK progress: ticker=WINFUT progresso=94
18:55:53.210 + 599.381s  CALLBACK progress: ticker=WINFUT progresso=95
18:55:53.312 + 599.482s  CALLBACK progress: ticker=WINFUT progresso=96
18:55:53.383 + 599.553s  CALLBACK progress: ticker=WINFUT progresso=97
18:55:53.437 + 599.608s  CALLBACK progress: ticker=WINFUT progresso=98
18:55:53.440 + 599.611s  CALLBACK progress: ticker=WINFUT progresso=99
18:55:53.444 + 599.614s  CALLBACK progress: ticker=WINFUT progresso=99
18:55:54.116 + 600.287s  CALLBACK progress: ticker=WINFUT progresso=99
18:55:54.736 + 600.907s  CALLBACK progress: ticker=WINFUT progresso=99
18:55:55.382 + 601.552s  CALLBACK progress: ticker=WINFUT progresso=99
18:55:55.951 + 602.121s  CALLBACK progress: ticker=WINFUT progresso=99
18:55:56.811 + 602.982s  CALLBACK progress: ticker=WINFUT progresso=99
18:55:57.463 + 603.634s  CALLBACK progress: ticker=WINFUT progresso=99
18:55:58.013 + 604.184s  CALLBACK progress: ticker=WINFUT progresso=99
18:55:58.562 + 604.733s  CALLBACK progress: ticker=WINFUT progresso=99
18:55:59.098 + 605.268s  CALLBACK progress: ticker=WINFUT progresso=99
18:55:59.612 + 605.782s  CALLBACK progress: ticker=WINFUT progresso=99
18:56:00.204 + 606.375s  CALLBACK progress: ticker=WINFUT progresso=99
18:56:00.757 + 606.928s  CALLBACK progress: ticker=WINFUT progresso=99
18:56:01.259 + 607.429s  CALLBACK progress: ticker=WINFUT progresso=99
18:56:01.805 + 607.975s  CALLBACK progress: ticker=WINFUT progresso=99
18:56:02.302 + 608.472s  CALLBACK progress: ticker=WINFUT progresso=99
18:56:02.837 + 609.007s  CALLBACK progress: ticker=WINFUT progresso=99
18:56:03.388 + 609.558s  CALLBACK progress: ticker=WINFUT progresso=99
18:56:03.997 + 610.167s  CALLBACK progress: ticker=WINFUT progresso=99
18:56:04.676 + 610.847s  CALLBACK progress: ticker=WINFUT progresso=99
18:56:05.319 + 611.489s  CALLBACK progress: ticker=WINFUT progresso=99
18:56:05.990 + 612.161s  CALLBACK progress: ticker=WINFUT progresso=99
18:56:06.619 + 612.790s  CALLBACK progress: ticker=WINFUT progresso=99
18:56:07.340 + 613.510s  CALLBACK progress: ticker=WINFUT progresso=99
18:56:07.994 + 614.164s  CALLBACK progress: ticker=WINFUT progresso=99
18:56:08.605 + 614.775s  CALLBACK progress: ticker=WINFUT progresso=99
18:56:09.222 + 615.393s  CALLBACK progress: ticker=WINFUT progresso=99
18:56:09.835 + 616.005s  CALLBACK progress: ticker=WINFUT progresso=99
18:56:10.472 + 616.643s  CALLBACK progress: ticker=WINFUT progresso=99
18:56:11.248 + 617.418s  CALLBACK progress: ticker=WINFUT progresso=99
18:56:11.887 + 618.057s  CALLBACK progress: ticker=WINFUT progresso=99
18:56:12.479 + 618.649s  CALLBACK progress: ticker=WINFUT progresso=99
18:56:13.032 + 619.202s  CALLBACK progress: ticker=WINFUT progresso=99
18:56:13.434 + 619.604s  CALLBACK progress: ticker=WINFUT progresso=99
18:56:13.852 + 620.023s  CALLBACK progress: ticker=WINFUT progresso=99
18:56:14.372 + 620.542s  CALLBACK progress: ticker=WINFUT progresso=99
18:56:14.818 + 620.988s  CALLBACK progress: ticker=WINFUT progresso=99
18:56:15.202 + 621.372s  CALLBACK progress: ticker=WINFUT progresso=99
18:56:15.773 + 621.943s  CALLBACK progress: ticker=WINFUT progresso=99
18:56:16.311 + 622.481s  CALLBACK progress: ticker=WINFUT progresso=99
18:56:16.769 + 622.939s  CALLBACK progress: ticker=WINFUT progresso=99
18:56:17.137 + 623.307s  CALLBACK progress: ticker=WINFUT progresso=99
18:56:17.594 + 623.764s  CALLBACK progress: ticker=WINFUT progresso=99
18:56:18.147 + 624.317s  CALLBACK progress: ticker=WINFUT progresso=99
18:56:18.618 + 624.788s  CALLBACK progress: ticker=WINFUT progresso=99
18:56:19.073 + 625.243s  CALLBACK progress: ticker=WINFUT progresso=99
18:56:19.494 + 625.664s  CALLBACK progress: ticker=WINFUT progresso=99
18:56:20.040 + 626.210s  CALLBACK progress: ticker=WINFUT progresso=99
18:56:20.444 + 626.614s  CALLBACK progress: ticker=WINFUT progresso=99
18:56:20.568 + 626.738s  CALLBACK progress: ticker=WINFUT progresso=99
18:57:02.259 + 668.429s  CALLBACK progress: ticker=WINFUT progresso=100
18:57:12.478 + 678.648s  RESULTADO 31/08/2026: negocios=5020544 terminou_por=ok
18:57:30.216 + 696.386s  salvo: data\raw\trade\dt=2026-08-31\sym=WINFUT\part-0000.parquet (5020544 negocios)
18:57:30.661 + 696.832s  dia 31/08/2026 -> data\raw\trade\dt=2026-08-31\sym=WINFUT\part-0000.parquet
18:57:30.662 + 696.832s  --- GetHistoryTrades('WINFUT', 'F', '01/09/2026 09:00:00', '01/09/2026 18:35:00') ---
18:57:31.128 + 697.298s  GetHistoryTrades retornou 0 = NL_OK em 0.3 ms
18:57:31.128 + 697.298s  CALLBACK progress: ticker=WINFUT progresso=0
18:57:31.344 + 697.514s  CALLBACK progress: ticker=WINFUT progresso=90
18:57:31.621 + 697.792s  CALLBACK progress: ticker=WINFUT progresso=91
18:57:31.682 + 697.852s  CALLBACK progress: ticker=WINFUT progresso=92
18:57:31.712 + 697.882s  CALLBACK progress: ticker=WINFUT progresso=93
18:57:32.511 + 698.681s  CALLBACK progress: ticker=WINFUT progresso=94
18:57:32.571 + 698.741s  CALLBACK progress: ticker=WINFUT progresso=95
18:57:32.704 + 698.874s  CALLBACK progress: ticker=WINFUT progresso=96
18:57:32.746 + 698.916s  CALLBACK progress: ticker=WINFUT progresso=97
18:57:32.779 + 698.949s  CALLBACK progress: ticker=WINFUT progresso=98
18:57:32.786 + 698.956s  CALLBACK progress: ticker=WINFUT progresso=99
18:57:32.789 + 698.959s  CALLBACK progress: ticker=WINFUT progresso=99
18:57:33.277 + 699.447s  CALLBACK progress: ticker=WINFUT progresso=99
18:57:33.727 + 699.898s  CALLBACK progress: ticker=WINFUT progresso=99
18:57:34.224 + 700.394s  CALLBACK progress: ticker=WINFUT progresso=99
18:57:34.672 + 700.843s  CALLBACK progress: ticker=WINFUT progresso=99
18:57:35.766 + 701.936s  CALLBACK progress: ticker=WINFUT progresso=99
18:57:36.401 + 702.571s  CALLBACK progress: ticker=WINFUT progresso=99
18:57:36.875 + 703.045s  CALLBACK progress: ticker=WINFUT progresso=99
18:57:37.284 + 703.454s  CALLBACK progress: ticker=WINFUT progresso=99
18:57:37.728 + 703.899s  CALLBACK progress: ticker=WINFUT progresso=99
18:57:38.366 + 704.536s  CALLBACK progress: ticker=WINFUT progresso=99
18:57:38.896 + 705.066s  CALLBACK progress: ticker=WINFUT progresso=99
18:57:39.449 + 705.619s  CALLBACK progress: ticker=WINFUT progresso=99
18:57:39.909 + 706.079s  CALLBACK progress: ticker=WINFUT progresso=99
18:57:40.496 + 706.667s  CALLBACK progress: ticker=WINFUT progresso=99
18:57:41.045 + 707.215s  CALLBACK progress: ticker=WINFUT progresso=99
18:57:41.543 + 707.713s  CALLBACK progress: ticker=WINFUT progresso=99
18:57:41.988 + 708.158s  CALLBACK progress: ticker=WINFUT progresso=99
18:57:42.430 + 708.600s  CALLBACK progress: ticker=WINFUT progresso=99
18:57:42.867 + 709.037s  CALLBACK progress: ticker=WINFUT progresso=99
18:57:43.275 + 709.446s  CALLBACK progress: ticker=WINFUT progresso=99
18:57:43.725 + 709.895s  CALLBACK progress: ticker=WINFUT progresso=99
18:57:44.141 + 710.311s  CALLBACK progress: ticker=WINFUT progresso=99
18:57:44.567 + 710.737s  CALLBACK progress: ticker=WINFUT progresso=99
18:57:45.008 + 711.178s  CALLBACK progress: ticker=WINFUT progresso=99
18:57:45.790 + 711.961s  CALLBACK progress: ticker=WINFUT progresso=99
18:57:46.505 + 712.675s  CALLBACK progress: ticker=WINFUT progresso=99
18:57:46.954 + 713.125s  CALLBACK progress: ticker=WINFUT progresso=99
18:57:47.381 + 713.551s  CALLBACK progress: ticker=WINFUT progresso=99
18:57:47.867 + 714.037s  CALLBACK progress: ticker=WINFUT progresso=99
18:57:48.319 + 714.489s  CALLBACK progress: ticker=WINFUT progresso=99
18:57:48.820 + 714.990s  CALLBACK progress: ticker=WINFUT progresso=99
18:57:49.280 + 715.450s  CALLBACK progress: ticker=WINFUT progresso=99
18:57:50.002 + 716.173s  CALLBACK progress: ticker=WINFUT progresso=99
18:57:50.688 + 716.858s  CALLBACK progress: ticker=WINFUT progresso=99
18:57:51.275 + 717.445s  CALLBACK progress: ticker=WINFUT progresso=99
18:57:51.864 + 718.034s  CALLBACK progress: ticker=WINFUT progresso=99
18:57:52.393 + 718.563s  CALLBACK progress: ticker=WINFUT progresso=99
18:57:52.903 + 719.073s  CALLBACK progress: ticker=WINFUT progresso=99
18:57:53.351 + 719.521s  CALLBACK progress: ticker=WINFUT progresso=99
18:57:53.873 + 720.043s  CALLBACK progress: ticker=WINFUT progresso=99
18:57:54.373 + 720.544s  CALLBACK progress: ticker=WINFUT progresso=99
18:57:55.115 + 721.285s  CALLBACK progress: ticker=WINFUT progresso=99
18:57:55.576 + 721.746s  CALLBACK progress: ticker=WINFUT progresso=99
18:57:56.251 + 722.421s  CALLBACK progress: ticker=WINFUT progresso=99
18:57:56.709 + 722.880s  CALLBACK progress: ticker=WINFUT progresso=99
18:57:57.119 + 723.289s  CALLBACK progress: ticker=WINFUT progresso=99
18:57:57.517 + 723.687s  CALLBACK progress: ticker=WINFUT progresso=99
18:57:57.928 + 724.098s  CALLBACK progress: ticker=WINFUT progresso=99
18:57:58.318 + 724.488s  CALLBACK progress: ticker=WINFUT progresso=99
18:57:58.726 + 724.896s  CALLBACK progress: ticker=WINFUT progresso=99
18:57:59.151 + 725.322s  CALLBACK progress: ticker=WINFUT progresso=99
18:57:59.563 + 725.733s  CALLBACK progress: ticker=WINFUT progresso=99
18:57:59.982 + 726.153s  CALLBACK progress: ticker=WINFUT progresso=99
18:58:00.408 + 726.578s  CALLBACK progress: ticker=WINFUT progresso=99
18:58:00.835 + 727.005s  CALLBACK progress: ticker=WINFUT progresso=99
18:58:01.058 + 727.228s  CALLBACK progress: ticker=WINFUT progresso=99
18:58:49.404 + 775.574s  CALLBACK progress: ticker=WINFUT progresso=100
18:58:59.623 + 785.794s  RESULTADO 01/09/2026: negocios=5781016 terminou_por=ok
18:59:19.739 + 805.909s  salvo: data\raw\trade\dt=2026-09-01\sym=WINFUT\part-0000.parquet (5781016 negocios)
18:59:20.215 + 806.386s  dia 01/09/2026 -> data\raw\trade\dt=2026-09-01\sym=WINFUT\part-0000.parquet
18:59:20.216 + 806.386s  --- GetHistoryTrades('WINFUT', 'F', '02/09/2026 09:00:00', '02/09/2026 18:35:00') ---
18:59:20.616 + 806.787s  GetHistoryTrades retornou 0 = NL_OK em 0.8 ms
18:59:20.617 + 806.787s  CALLBACK progress: ticker=WINFUT progresso=0
18:59:20.659 + 806.830s  CALLBACK progress: ticker=WINFUT progresso=88
18:59:20.693 + 806.863s  CALLBACK progress: ticker=WINFUT progresso=89
18:59:20.743 + 806.913s  CALLBACK progress: ticker=WINFUT progresso=90
18:59:20.795 + 806.966s  CALLBACK progress: ticker=WINFUT progresso=91
18:59:20.846 + 807.016s  CALLBACK progress: ticker=WINFUT progresso=92
18:59:20.865 + 807.035s  CALLBACK progress: ticker=WINFUT progresso=93
18:59:20.899 + 807.069s  CALLBACK progress: ticker=WINFUT progresso=94
18:59:20.946 + 807.116s  CALLBACK progress: ticker=WINFUT progresso=95
18:59:20.994 + 807.164s  CALLBACK progress: ticker=WINFUT progresso=96
18:59:21.047 + 807.218s  CALLBACK progress: ticker=WINFUT progresso=97
18:59:21.081 + 807.252s  CALLBACK progress: ticker=WINFUT progresso=98
18:59:21.084 + 807.255s  CALLBACK progress: ticker=WINFUT progresso=99
18:59:21.088 + 807.258s  CALLBACK progress: ticker=WINFUT progresso=99
18:59:21.591 + 807.762s  CALLBACK progress: ticker=WINFUT progresso=99
18:59:22.024 + 808.194s  CALLBACK progress: ticker=WINFUT progresso=99
18:59:22.429 + 808.599s  CALLBACK progress: ticker=WINFUT progresso=99
18:59:22.849 + 809.019s  CALLBACK progress: ticker=WINFUT progresso=99
18:59:23.259 + 809.429s  CALLBACK progress: ticker=WINFUT progresso=99
18:59:23.849 + 810.019s  CALLBACK progress: ticker=WINFUT progresso=99
18:59:24.337 + 810.508s  CALLBACK progress: ticker=WINFUT progresso=99
18:59:24.878 + 811.049s  CALLBACK progress: ticker=WINFUT progresso=99
18:59:25.302 + 811.472s  CALLBACK progress: ticker=WINFUT progresso=99
18:59:25.776 + 811.946s  CALLBACK progress: ticker=WINFUT progresso=99
18:59:26.211 + 812.381s  CALLBACK progress: ticker=WINFUT progresso=99
18:59:26.658 + 812.829s  CALLBACK progress: ticker=WINFUT progresso=99
18:59:27.063 + 813.234s  CALLBACK progress: ticker=WINFUT progresso=99
18:59:27.481 + 813.651s  CALLBACK progress: ticker=WINFUT progresso=99
18:59:27.920 + 814.090s  CALLBACK progress: ticker=WINFUT progresso=99
18:59:28.389 + 814.560s  CALLBACK progress: ticker=WINFUT progresso=99
18:59:28.836 + 815.007s  CALLBACK progress: ticker=WINFUT progresso=99
18:59:29.283 + 815.453s  CALLBACK progress: ticker=WINFUT progresso=99
18:59:29.705 + 815.875s  CALLBACK progress: ticker=WINFUT progresso=99
18:59:30.206 + 816.376s  CALLBACK progress: ticker=WINFUT progresso=99
18:59:30.865 + 817.035s  CALLBACK progress: ticker=WINFUT progresso=99
18:59:31.319 + 817.489s  CALLBACK progress: ticker=WINFUT progresso=99
18:59:31.754 + 817.925s  CALLBACK progress: ticker=WINFUT progresso=99
18:59:32.211 + 818.381s  CALLBACK progress: ticker=WINFUT progresso=99
18:59:32.633 + 818.803s  CALLBACK progress: ticker=WINFUT progresso=99
18:59:33.142 + 819.313s  CALLBACK progress: ticker=WINFUT progresso=99
18:59:33.648 + 819.818s  CALLBACK progress: ticker=WINFUT progresso=99
18:59:34.162 + 820.332s  CALLBACK progress: ticker=WINFUT progresso=99
18:59:34.701 + 820.871s  CALLBACK progress: ticker=WINFUT progresso=99
18:59:35.201 + 821.372s  CALLBACK progress: ticker=WINFUT progresso=99
18:59:35.792 + 821.962s  CALLBACK progress: ticker=WINFUT progresso=99
18:59:36.558 + 822.728s  CALLBACK progress: ticker=WINFUT progresso=99
18:59:37.280 + 823.451s  CALLBACK progress: ticker=WINFUT progresso=99
18:59:37.992 + 824.162s  CALLBACK progress: ticker=WINFUT progresso=99
18:59:38.567 + 824.737s  CALLBACK progress: ticker=WINFUT progresso=99
18:59:39.141 + 825.312s  CALLBACK progress: ticker=WINFUT progresso=99
18:59:39.820 + 825.990s  CALLBACK progress: ticker=WINFUT progresso=99
18:59:40.679 + 826.849s  CALLBACK progress: ticker=WINFUT progresso=99
18:59:41.285 + 827.455s  CALLBACK progress: ticker=WINFUT progresso=99
18:59:41.762 + 827.933s  CALLBACK progress: ticker=WINFUT progresso=99
18:59:42.270 + 828.440s  CALLBACK progress: ticker=WINFUT progresso=99
18:59:42.834 + 829.004s  CALLBACK progress: ticker=WINFUT progresso=99
18:59:43.493 + 829.664s  CALLBACK progress: ticker=WINFUT progresso=99
18:59:43.921 + 830.091s  CALLBACK progress: ticker=WINFUT progresso=99
18:59:44.329 + 830.499s  CALLBACK progress: ticker=WINFUT progresso=99
18:59:44.759 + 830.929s  CALLBACK progress: ticker=WINFUT progresso=99
18:59:45.173 + 831.343s  CALLBACK progress: ticker=WINFUT progresso=99
18:59:45.613 + 831.783s  CALLBACK progress: ticker=WINFUT progresso=99
18:59:46.068 + 832.238s  CALLBACK progress: ticker=WINFUT progresso=99
18:59:46.594 + 832.764s  CALLBACK progress: ticker=WINFUT progresso=99
18:59:47.390 + 833.560s  CALLBACK progress: ticker=WINFUT progresso=99
18:59:47.797 + 833.967s  CALLBACK progress: ticker=WINFUT progresso=99
18:59:48.212 + 834.383s  CALLBACK progress: ticker=WINFUT progresso=99
18:59:48.635 + 834.805s  CALLBACK progress: ticker=WINFUT progresso=99
18:59:49.030 + 835.201s  CALLBACK progress: ticker=WINFUT progresso=99
18:59:49.476 + 835.646s  CALLBACK progress: ticker=WINFUT progresso=99
18:59:49.881 + 836.051s  CALLBACK progress: ticker=WINFUT progresso=99
18:59:50.270 + 836.440s  CALLBACK progress: ticker=WINFUT progresso=99
18:59:50.674 + 836.844s  CALLBACK progress: ticker=WINFUT progresso=99
18:59:50.755 + 836.926s  CALLBACK progress: ticker=WINFUT progresso=99
19:00:42.321 + 888.491s  CALLBACK progress: ticker=WINFUT progresso=100
19:00:52.541 + 898.711s  RESULTADO 02/09/2026: negocios=6148231 terminou_por=ok
19:01:13.606 + 919.776s  salvo: data\raw\trade\dt=2026-09-02\sym=WINFUT\part-0000.parquet (6148231 negocios)
19:01:14.064 + 920.234s  dia 02/09/2026 -> data\raw\trade\dt=2026-09-02\sym=WINFUT\part-0000.parquet
19:01:14.064 + 920.235s  --- GetHistoryTrades('WINFUT', 'F', '03/09/2026 09:00:00', '03/09/2026 18:35:00') ---
19:01:14.436 + 920.607s  GetHistoryTrades retornou 0 = NL_OK em 0.3 ms
19:01:14.437 + 920.607s  CALLBACK progress: ticker=WINFUT progresso=0
19:01:14.490 + 920.660s  CALLBACK progress: ticker=WINFUT progresso=89
19:01:14.535 + 920.705s  CALLBACK progress: ticker=WINFUT progresso=90
19:01:14.607 + 920.777s  CALLBACK progress: ticker=WINFUT progresso=91
19:01:14.662 + 920.832s  CALLBACK progress: ticker=WINFUT progresso=92
19:01:14.711 + 920.882s  CALLBACK progress: ticker=WINFUT progresso=93
19:01:14.807 + 920.977s  CALLBACK progress: ticker=WINFUT progresso=94
19:01:14.861 + 921.031s  CALLBACK progress: ticker=WINFUT progresso=95
19:01:14.927 + 921.097s  CALLBACK progress: ticker=WINFUT progresso=96
19:01:14.982 + 921.152s  CALLBACK progress: ticker=WINFUT progresso=97
19:01:15.007 + 921.177s  CALLBACK progress: ticker=WINFUT progresso=98
19:01:15.012 + 921.182s  CALLBACK progress: ticker=WINFUT progresso=99
19:01:15.016 + 921.186s  CALLBACK progress: ticker=WINFUT progresso=99
19:01:15.721 + 921.891s  CALLBACK progress: ticker=WINFUT progresso=99
19:01:16.186 + 922.356s  CALLBACK progress: ticker=WINFUT progresso=99
19:01:16.666 + 922.837s  CALLBACK progress: ticker=WINFUT progresso=99
19:01:17.082 + 923.252s  CALLBACK progress: ticker=WINFUT progresso=99
19:01:17.503 + 923.673s  CALLBACK progress: ticker=WINFUT progresso=99
19:01:17.936 + 924.106s  CALLBACK progress: ticker=WINFUT progresso=99
19:01:18.345 + 924.515s  CALLBACK progress: ticker=WINFUT progresso=99
19:01:18.771 + 924.942s  CALLBACK progress: ticker=WINFUT progresso=99
19:01:19.187 + 925.357s  CALLBACK progress: ticker=WINFUT progresso=99
19:01:19.669 + 925.840s  CALLBACK progress: ticker=WINFUT progresso=99
19:01:20.078 + 926.249s  CALLBACK progress: ticker=WINFUT progresso=99
19:01:20.538 + 926.708s  CALLBACK progress: ticker=WINFUT progresso=99
19:01:20.970 + 927.140s  CALLBACK progress: ticker=WINFUT progresso=99
19:01:21.391 + 927.562s  CALLBACK progress: ticker=WINFUT progresso=99
19:01:21.866 + 928.036s  CALLBACK progress: ticker=WINFUT progresso=99
19:01:22.274 + 928.444s  CALLBACK progress: ticker=WINFUT progresso=99
19:01:22.743 + 928.913s  CALLBACK progress: ticker=WINFUT progresso=99
19:01:23.158 + 929.328s  CALLBACK progress: ticker=WINFUT progresso=99
19:01:23.602 + 929.773s  CALLBACK progress: ticker=WINFUT progresso=99
19:01:24.051 + 930.221s  CALLBACK progress: ticker=WINFUT progresso=99
19:01:24.485 + 930.655s  CALLBACK progress: ticker=WINFUT progresso=99
